Scenario,Version,Game,Measure,value
weather_heavy,Working,2022-05-03_New_York_Yankees_at_Toronto_Blue_Jays,Hidden_Factor,0
weather_heavy,Working,2022-05-09_Texas_Rangers_at_New_York_Yankees,Hidden_Factor,0
weather_heavy,Working,2022-08-01_Boston_Red_Sox_at_Houston_Astros,Hidden_Factor,0
weather_heavy,Working,2022-09-27_Cincinnati_Reds_at_Pittsburgh_Pirates,Hidden_Factor,0
weather_heavy,Working,2022-04-23_Colorado_Rockies_at_Detroit_Tigers,Hidden_Factor,0
weather_heavy,Working,2022-05-30_Kansas_City_Royals_at_Cleveland_Guardians,Hidden_Factor,0
weather_heavy,Working,2022-08-21_San_Francisco_Giants_at_Colorado_Rockies,Hidden_Factor,0
weather_heavy,Working,2022-09-25_Houston_Astros_at_Baltimore_Orioles,Hidden_Factor,0
weather_heavy,Working,2022-08-13_Chicago_Cubs_at_Cincinnati_Reds,Hidden_Factor,0
weather_heavy,Working,2022-06-18_Texas_Rangers_at_Detroit_Tigers,Hidden_Factor,0
weather_heavy,Working,2022-07-29_Detroit_Tigers_at_Toronto_Blue_Jays,Hidden_Factor,0
weather_heavy,Working,2022-08-05_San_Diego_Padres_at_Los_Angeles_Dodgers,Hidden_Factor,0
weather_heavy,Working,2022-07-24_Cleveland_Guardians_at_Chicago_White_Sox,Hidden_Factor,0
weather_heavy,Working,2022-09-02_New_York_Yankees_at_Tampa_Bay_Rays,Hidden_Factor,0
weather_heavy,Working,2022-04-11_Seattle_Mariners_at_Minnesota_Twins,Hidden_Factor,0
weather_heavy,Working,2022-08-06_Miami_Marlins_at_Chicago_Cubs,Hidden_Factor,0
weather_heavy,Working,2022-09-09_St._Louis_Cardinals_at_Pittsburgh_Pirates,Hidden_Factor,0
weather_heavy,Working,2022-04-17_Philadelphia_Phillies_at_Miami_Marlins,Hidden_Factor,0
weather_heavy,Working,2022-06-07_New_York_Yankees_at_Minnesota_Twins,Hidden_Factor,0
weather_heavy,Working,2022-04-07_Cincinnati_Reds_at_Atlanta_Braves,Hidden_Factor,0
weather_heavy,Working,2022-05-15_Los_Angeles_Angels_at_Athletics,Hidden_Factor,0
weather_heavy,Working,2022-07-30_Los_Angeles_Dodgers_at_Colorado_Rockies,Hidden_Factor,0
weather_heavy,Working,2022-05-17_Detroit_Tigers_at_Tampa_Bay_Rays,Hidden_Factor,0
weather_heavy,Working,2022-05-10_Tampa_Bay_Rays_at_Los_Angeles_Angels,Hidden_Factor,0
weather_heavy,Working,2022-07-30_Athletics_at_Chicago_White_Sox,Hidden_Factor,0
weather_heavy,Working,2022-07-03_Atlanta_Braves_at_Cincinnati_Reds,Hidden_Factor,0
weather_heavy,Working,2022-08-08_New_York_Yankees_at_Seattle_Mariners,Hidden_Factor,0
weather_heavy,Working,2022-06-05_Minnesota_Twins_at_Toronto_Blue_Jays,Hidden_Factor,0
weather_heavy,Working,2022-09-18_Seattle_Mariners_at_Los_Angeles_Angels,Hidden_Factor,0
weather_heavy,Working,2022-07-06_Washington_Nationals_at_Philadelphia_Phillies,Hidden_Factor,0
weather_heavy,Working,2022-05-15_New_York_Yankees_at_Chicago_White_Sox,Hidden_Factor,0
weather_heavy,Working,2022-05-23_Detroit_Tigers_at_Minnesota_Twins,Hidden_Factor,0
weather_heavy,Working,2022-06-01_Kansas_City_Royals_at_Cleveland_Guardians,Hidden_Factor,0
weather_heavy,Working,2022-08-13_New_York_Yankees_at_Boston_Red_Sox,Hidden_Factor,0
weather_heavy,Working,2022-06-10_Baltimore_Orioles_at_Kansas_City_Royals,Hidden_Factor,0
weather_heavy,Working,2022-09-21_Washington_Nationals_at_Atlanta_Braves,Hidden_Factor,0
weather_heavy,Working,2022-08-15_Seattle_Mariners_at_Los_Angeles_Angels,Hidden_Factor,0
weather_heavy,Working,2022-08-23_New_York_Mets_at_New_York_Yankees,Hidden_Factor,0
weather_heavy,Working,2022-08-15_Arizona_Diamondbacks_at_San_Francisco_Giants,Hidden_Factor,0
weather_heavy,Working,2022-07-05_Los_Angeles_Angels_at_Miami_Marlins,Hidden_Factor,0
weather_heavy,Working,2022-09-16_Colorado_Rockies_at_Chicago_Cubs,Hidden_Factor,0
weather_heavy,Working,2022-07-09_Pittsburgh_Pirates_at_Milwaukee_Brewers,Hidden_Factor,0
weather_heavy,Working,2022-09-23_Cleveland_Guardians_at_Texas_Rangers,Hidden_Factor,0
weather_heavy,Working,2022-04-19_Baltimore_Orioles_at_Athletics,Hidden_Factor,0
weather_heavy,Working,2022-06-08_Arizona_Diamondbacks_at_Cincinnati_Reds,Hidden_Factor,0
weather_heavy,Working,2022-09-09_Boston_Red_Sox_at_Baltimore_Orioles,Hidden_Factor,0
weather_heavy,Working,2022-05-16_Houston_Astros_at_Boston_Red_Sox,Hidden_Factor,0
weather_heavy,Working,2022-05-01_Cleveland_Guardians_at_Athletics,Hidden_Factor,0
weather_heavy,Working,2022-09-20_Arizona_Diamondbacks_at_Los_Angeles_Dodgers,Hidden_Factor,0
weather_heavy,Working,2022-04-24_Baltimore_Orioles_at_Los_Angeles_Angels,Hidden_Factor,0
weather_heavy,Working,2022-06-20_St._Louis_Cardinals_at_Milwaukee_Brewers,Hidden_Factor,0
weather_heavy,Working,2022-08-03_Cincinnati_Reds_at_Miami_Marlins,Hidden_Factor,0
weather_heavy,Working,2022-04-11_Miami_Marlins_at_Los_Angeles_Angels,Hidden_Factor,0
weather_heavy,Working,2022-08-17_Athletics_at_Texas_Rangers,Hidden_Factor,0
weather_heavy,Working,2022-06-11_Athletics_at_Cleveland_Guardians,Hidden_Factor,0
weather_heavy,Working,2022-09-11_New_York_Mets_at_Miami_Marlins,Hidden_Factor,0
weather_heavy,Working,2022-08-19_Houston_Astros_at_Atlanta_Braves,Hidden_Factor,0
weather_heavy,Working,2022-04-15_Minnesota_Twins_at_Boston_Red_Sox,Hidden_Factor,0
weather_heavy,Working,2022-06-28_Boston_Red_Sox_at_Toronto_Blue_Jays,Hidden_Factor,0
weather_heavy,Working,2022-07-27_Houston_Astros_at_Athletics,Hidden_Factor,0
weather_heavy,Working,2022-08-28_Chicago_Cubs_at_Milwaukee_Brewers,Hidden_Factor,0
weather_heavy,Working,2022-10-04_Kansas_City_Royals_at_Cleveland_Guardians,Hidden_Factor,0
weather_heavy,Working,2022-09-22_Cleveland_Guardians_at_Chicago_White_Sox,Hidden_Factor,0
weather_heavy,Working,2022-08-31_Chicago_Cubs_at_Toronto_Blue_Jays,Hidden_Factor,0
weather_heavy,Working,2022-06-02_San_Diego_Padres_at_Milwaukee_Brewers,Hidden_Factor,0
weather_heavy,Working,2022-09-04_Texas_Rangers_at_Boston_Red_Sox,Hidden_Factor,0
weather_heavy,Working,2022-04-19_Atlanta_Braves_at_Los_Angeles_Dodgers,Hidden_Factor,0
weather_heavy,Working,2022-09-30_Texas_Rangers_at_Los_Angeles_Angels,Hidden_Factor,0
weather_heavy,Working,2022-09-03_New_York_Yankees_at_Tampa_Bay_Rays,Hidden_Factor,0
weather_heavy,Working,2022-06-08_St._Louis_Cardinals_at_Tampa_Bay_Rays,Hidden_Factor,0
weather_heavy,Working,2022-10-01_Minnesota_Twins_at_Detroit_Tigers,Hidden_Factor,0
weather_heavy,Working,2022-07-24_Texas_Rangers_at_Athletics,Hidden_Factor,0
weather_heavy,Working,2022-07-27_Washington_Nationals_at_Los_Angeles_Dodgers,Hidden_Factor,0
weather_heavy,Working,2022-07-05_Seattle_Mariners_at_San_Diego_Padres,Hidden_Factor,0
weather_heavy,Working,2022-06-09_Athletics_at_Cleveland_Guardians,Hidden_Factor,0
weather_heavy,Working,2022-07-24_Chicago_Cubs_at_Philadelphia_Phillies,Hidden_Factor,0
weather_heavy,Working,2022-04-16_Washington_Nationals_at_Pittsburgh_Pirates,Hidden_Factor,0
weather_heavy,Working,2022-08-17_Detroit_Tigers_at_Cleveland_Guardians,Hidden_Factor,0
weather_heavy,Working,2022-09-12_Pittsburgh_Pirates_at_Cincinnati_Reds,Hidden_Factor,0
weather_heavy,Working,2022-09-04_Miami_Marlins_at_Atlanta_Braves,Hidden_Factor,0
weather_heavy,Working,2022-10-01_Arizona_Diamondbacks_at_San_Francisco_Giants,Hidden_Factor,0
weather_heavy,Working,2022-09-30_Minnesota_Twins_at_Detroit_Tigers,Hidden_Factor,0
weather_heavy,Working,2022-09-03_San_Diego_Padres_at_Los_Angeles_Dodgers,Hidden_Factor,0
weather_heavy,Working,2022-04-23_Boston_Red_Sox_at_Tampa_Bay_Rays,Hidden_Factor,0
weather_heavy,Working,2022-09-02_Texas_Rangers_at_Boston_Red_Sox,Hidden_Factor,0
weather_heavy,Working,2022-07-31_Kansas_City_Royals_at_New_York_Yankees,Hidden_Factor,0
weather_heavy,Working,2022-04-13_New_York_Mets_at_Philadelphia_Phillies,Hidden_Factor,0
weather_heavy,Working,2022-07-28_Kansas_City_Royals_at_New_York_Yankees,Hidden_Factor,0
weather_heavy,Working,2022-07-24_Houston_Astros_at_Seattle_Mariners,Hidden_Factor,0
weather_heavy,Working,2022-06-19_San_Francisco_Giants_at_Pittsburgh_Pirates,Hidden_Factor,0
weather_heavy,Working,2022-09-07_Arizona_Diamondbacks_at_San_Diego_Padres,Hidden_Factor,0
weather_heavy,Working,2022-08-12_Atlanta_Braves_at_Miami_Marlins,Hidden_Factor,0
weather_heavy,Working,2022-04-28_Arizona_Diamondbacks_at_St._Louis_Cardinals,Hidden_Factor,0
weather_heavy,Working,2022-08-24_Texas_Rangers_at_Colorado_Rockies,Hidden_Factor,0
weather_heavy,Working,2022-04-09_Boston_Red_Sox_at_New_York_Yankees,Hidden_Factor,0
weather_heavy,Working,2022-06-21_Kansas_City_Royals_at_Los_Angeles_Angels,Hidden_Factor,0
weather_heavy,Working,2022-07-11_New_York_Mets_at_Atlanta_Braves,Hidden_Factor,0
weather_heavy,Working,2022-07-26_New_York_Yankees_at_New_York_Mets,Hidden_Factor,0
weather_heavy,Working,2022-07-12_Houston_Astros_at_Los_Angeles_Angels,Hidden_Factor,0
weather_heavy,Working,2022-04-10_Boston_Red_Sox_at_New_York_Yankees,Hidden_Factor,0
weather_heavy,Working,2022-05-17_Chicago_White_Sox_at_Kansas_City_Royals,Hidden_Factor,0
weather_heavy,Working,2022-05-24_Detroit_Tigers_at_Minnesota_Twins,Hidden_Factor,0
weather_heavy,Working,2022-06-18_Kansas_City_Royals_at_Athletics,Hidden_Factor,0
weather_heavy,Working,2022-04-11_Colorado_Rockies_at_Texas_Rangers,Hidden_Factor,0
weather_heavy,Working,2022-08-17_Philadelphia_Phillies_at_Cincinnati_Reds,Hidden_Factor,0
weather_heavy,Working,2022-09-26_Atlanta_Braves_at_Washington_Nationals,Hidden_Factor,0
weather_heavy,Working,2022-10-04_Colorado_Rockies_at_Los_Angeles_Dodgers,Hidden_Factor,0
weather_heavy,Working,2022-10-02_Texas_Rangers_at_Los_Angeles_Angels,Hidden_Factor,0
weather_heavy,Working,2022-06-10_Colorado_Rockies_at_San_Diego_Padres,Hidden_Factor,0
weather_heavy,Working,2022-06-26_Colorado_Rockies_at_Minnesota_Twins,Hidden_Factor,0
weather_heavy,Working,2022-08-14_San_Diego_Padres_at_Washington_Nationals,Hidden_Factor,0
weather_heavy,Working,2022-08-31_Athletics_at_Washington_Nationals,Hidden_Factor,0
weather_heavy,Working,2022-04-26_Kansas_City_Royals_at_Chicago_White_Sox,Hidden_Factor,0
weather_heavy,Working,2022-07-10_Washington_Nationals_at_Atlanta_Braves,Hidden_Factor,0
weather_heavy,Working,2022-08-21_Toronto_Blue_Jays_at_New_York_Yankees,Hidden_Factor,0
weather_heavy,Working,2022-07-15_Detroit_Tigers_at_Cleveland_Guardians,Hidden_Factor,0
weather_heavy,Working,2022-05-02_Seattle_Mariners_at_Houston_Astros,Hidden_Factor,0
weather_heavy,Working,2022-08-20_Chicago_White_Sox_at_Cleveland_Guardians,Hidden_Factor,0
weather_heavy,Working,2022-04-13_Washington_Nationals_at_Atlanta_Braves,Hidden_Factor,0
weather_heavy,Working,2022-04-13_Houston_Astros_at_Arizona_Diamondbacks,Hidden_Factor,0
weather_heavy,Working,2022-08-16_Colorado_Rockies_at_St._Louis_Cardinals,Hidden_Factor,0
weather_heavy,Working,2022-09-07_Atlanta_Braves_at_Athletics,Hidden_Factor,0
weather_heavy,Working,2022-09-29_Tampa_Bay_Rays_at_Cleveland_Guardians,Hidden_Factor,0
weather_heavy,Working,2022-08-30_Houston_Astros_at_Texas_Rangers,Hidden_Factor,0
weather_heavy,Working,2022-06-12_Cincinnati_Reds_at_St._Louis_Cardinals,Hidden_Factor,0
weather_heavy,Working,2022-08-13_Cleveland_Guardians_at_Toronto_Blue_Jays,Hidden_Factor,0
weather_heavy,Working,2022-07-05_Texas_Rangers_at_Baltimore_Orioles,Hidden_Factor,0
weather_heavy,Working,2022-07-29_St._Louis_Cardinals_at_Washington_Nationals,Hidden_Factor,0
weather_heavy,Working,2022-09-17_Baltimore_Orioles_at_Toronto_Blue_Jays,Hidden_Factor,0
weather_heavy,Working,2022-05-24_Baltimore_Orioles_at_New_York_Yankees,Hidden_Factor,0
weather_heavy,Working,2022-07-27_Cleveland_Guardians_at_Boston_Red_Sox,Hidden_Factor,0
weather_heavy,Working,2022-09-20_St._Louis_Cardinals_at_San_Diego_Padres,Hidden_Factor,0
weather_heavy,Working,2022-06-10_Texas_Rangers_at_Chicago_White_Sox,Hidden_Factor,0
weather_heavy,Working,2022-07-22_Miami_Marlins_at_Pittsburgh_Pirates,Hidden_Factor,0
weather_heavy,Working,2022-05-05_Tampa_Bay_Rays_at_Seattle_Mariners,Hidden_Factor,0
weather_heavy,Working,2022-07-02_Athletics_at_Seattle_Mariners,Hidden_Factor,0
weather_heavy,Working,2022-09-04_Minnesota_Twins_at_Chicago_White_Sox,Hidden_Factor,0
weather_heavy,Working,2022-09-11_Los_Angeles_Angels_at_Houston_Astros,Hidden_Factor,0
weather_heavy,Working,2022-10-03_Chicago_Cubs_at_Cincinnati_Reds,Hidden_Factor,0
weather_heavy,Working,2022-04-29_San_Diego_Padres_at_Pittsburgh_Pirates,Hidden_Factor,0
weather_heavy,Working,2022-09-22_St._Louis_Cardinals_at_San_Diego_Padres,Hidden_Factor,0
weather_heavy,Working,2022-10-02_Baltimore_Orioles_at_New_York_Yankees,Hidden_Factor,0
weather_heavy,Working,2022-09-18_Philadelphia_Phillies_at_Atlanta_Braves,Hidden_Factor,0
weather_heavy,Working,2022-07-01_Miami_Marlins_at_Washington_Nationals,Hidden_Factor,0
weather_heavy,Working,2022-05-08_Detroit_Tigers_at_Houston_Astros,Hidden_Factor,0
weather_heavy,Working,2022-05-27_Pittsburgh_Pirates_at_San_Diego_Padres,Hidden_Factor,0
weather_heavy,Working,2022-06-24_Houston_Astros_at_New_York_Yankees,Hidden_Factor,0
weather_heavy,Working,2022-08-12_Detroit_Tigers_at_Chicago_White_Sox,Hidden_Factor,0
weather_heavy,Working,2022-07-26_San_Francisco_Giants_at_Arizona_Diamondbacks,Hidden_Factor,0
weather_heavy,Working,2022-05-21_Tampa_Bay_Rays_at_Baltimore_Orioles,Hidden_Factor,0
weather_heavy,Working,2022-07-13_Los_Angeles_Dodgers_at_St._Louis_Cardinals,Hidden_Factor,0
weather_heavy,Working,2022-05-27_Kansas_City_Royals_at_Minnesota_Twins,Hidden_Factor,0
weather_heavy,Working,2022-06-12_Arizona_Diamondbacks_at_Philadelphia_Phillies,Hidden_Factor,0
weather_heavy,Working,2022-05-16_Los_Angeles_Angels_at_Texas_Rangers,Hidden_Factor,0
weather_heavy,Working,2022-09-02_Minnesota_Twins_at_Chicago_White_Sox,Hidden_Factor,0
weather_heavy,Working,2022-08-29_Philadelphia_Phillies_at_Arizona_Diamondbacks,Hidden_Factor,0
weather_heavy,Working,2022-07-01_Boston_Red_Sox_at_Chicago_Cubs,Hidden_Factor,0
weather_heavy,Working,2022-05-15_Toronto_Blue_Jays_at_Tampa_Bay_Rays,Hidden_Factor,0
weather_heavy,Working,2022-08-09_Tampa_Bay_Rays_at_Milwaukee_Brewers,Hidden_Factor,0
weather_heavy,Working,2022-08-15_Baltimore_Orioles_at_Toronto_Blue_Jays,Hidden_Factor,0
weather_heavy,Working,2022-05-23_Baltimore_Orioles_at_New_York_Yankees,Hidden_Factor,0
weather_heavy,Working,2022-05-20_Detroit_Tigers_at_Cleveland_Guardians,Hidden_Factor,0
weather_heavy,Working,2022-08-05_Tampa_Bay_Rays_at_Detroit_Tigers,Hidden_Factor,0
weather_heavy,Working,2022-09-15_Athletics_at_Houston_Astros,Hidden_Factor,0
weather_heavy,Working,2022-09-23_New_York_Mets_at_Athletics,Hidden_Factor,0
weather_heavy,Working,2022-06-15_Athletics_at_Boston_Red_Sox,Hidden_Factor,0
weather_heavy,Working,2022-09-24_Atlanta_Braves_at_Philadelphia_Phillies,Hidden_Factor,0
weather_heavy,Working,2022-07-17_Chicago_White_Sox_at_Minnesota_Twins,Hidden_Factor,0
weather_heavy,Working,2022-06-05_New_York_Mets_at_Los_Angeles_Dodgers,Hidden_Factor,0
weather_heavy,Working,2022-04-27_Baltimore_Orioles_at_New_York_Yankees,Hidden_Factor,0
weather_heavy,Working,2022-08-21_Seattle_Mariners_at_Athletics,Hidden_Factor,0
weather_heavy,Working,2022-09-29_Kansas_City_Royals_at_Detroit_Tigers,Hidden_Factor,0
weather_heavy,Working,2022-07-14_New_York_Mets_at_Chicago_Cubs,Hidden_Factor,0
weather_heavy,Working,2022-05-04_Seattle_Mariners_at_Houston_Astros,Hidden_Factor,0
weather_heavy,Working,2022-04-12_San_Diego_Padres_at_San_Francisco_Giants,Hidden_Factor,0
weather_heavy,Working,2022-04-13_Seattle_Mariners_at_Chicago_White_Sox,Hidden_Factor,0
weather_heavy,Working,2022-08-29_Boston_Red_Sox_at_Minnesota_Twins,Hidden_Factor,0
weather_heavy,Working,2022-04-30_Minnesota_Twins_at_Tampa_Bay_Rays,Hidden_Factor,0
weather_heavy,Working,2022-10-05_Kansas_City_Royals_at_Cleveland_Guardians,Hidden_Factor,0
weather_heavy,Working,2022-07-09_Houston_Astros_at_Athletics,Hidden_Factor,0
weather_heavy,Working,2022-07-08_Minnesota_Twins_at_Texas_Rangers,Hidden_Factor,0
weather_heavy,Working,2022-06-09_St._Louis_Cardinals_at_Tampa_Bay_Rays,Hidden_Factor,0
weather_heavy,Working,2022-08-27_Cleveland_Guardians_at_Seattle_Mariners,Hidden_Factor,0
weather_heavy,Working,2022-10-05_Arizona_Diamondbacks_at_Milwaukee_Brewers,Hidden_Factor,0
weather_heavy,Working,2022-05-24_Texas_Rangers_at_Los_Angeles_Angels,Hidden_Factor,0
weather_heavy,Working,2022-07-22_San_Francisco_Giants_at_Los_Angeles_Dodgers,Hidden_Factor,0
weather_heavy,Working,2022-07-30_Arizona_Diamondbacks_at_Atlanta_Braves,Hidden_Factor,0
weather_heavy,Working,2022-05-29_Los_Angeles_Dodgers_at_Arizona_Diamondbacks,Hidden_Factor,0
weather_heavy,Working,2022-08-21_St._Louis_Cardinals_at_Arizona_Diamondbacks,Hidden_Factor,0
weather_heavy,Working,2022-05-15_Kansas_City_Royals_at_Colorado_Rockies,Hidden_Factor,0
weather_heavy,Working,2022-05-08_Texas_Rangers_at_New_York_Yankees,Hidden_Factor,0
weather_heavy,Working,2022-04-24_San_Francisco_Giants_at_Washington_Nationals,Hidden_Factor,0
weather_heavy,Working,2022-06-27_Miami_Marlins_at_St._Louis_Cardinals,Hidden_Factor,0
weather_heavy,Working,2022-06-18_Miami_Marlins_at_New_York_Mets,Hidden_Factor,0
weather_heavy,Working,2022-05-22_San_Diego_Padres_at_San_Francisco_Giants,Hidden_Factor,0
weather_heavy,Working,2022-08-16_Arizona_Diamondbacks_at_San_Francisco_Giants,Hidden_Factor,0
weather_heavy,Working,2022-04-17_Houston_Astros_at_Seattle_Mariners,Hidden_Factor,0
weather_heavy,Working,2022-10-01_Pittsburgh_Pirates_at_St._Louis_Cardinals,Hidden_Factor,0
weather_heavy,Working,2022-09-27_Texas_Rangers_at_Seattle_Mariners,Hidden_Factor,0
weather_heavy,Working,2022-09-10_Washington_Nationals_at_Philadelphia_Phillies,Hidden_Factor,0
weather_heavy,Working,2022-08-16_Kansas_City_Royals_at_Minnesota_Twins,Hidden_Factor,0
weather_heavy,Working,2022-08-02_Chicago_Cubs_at_St._Louis_Cardinals,Hidden_Factor,0
weather_heavy,Working,2022-05-26_Los_Angeles_Dodgers_at_Arizona_Diamondbacks,Hidden_Factor,0
weather_heavy,Working,2022-08-03_Baltimore_Orioles_at_Texas_Rangers,Hidden_Factor,0
weather_heavy,Working,2022-05-01_Los_Angeles_Angels_at_Chicago_White_Sox,Hidden_Factor,0
weather_heavy,Working,2022-07-30_Milwaukee_Brewers_at_Boston_Red_Sox,Hidden_Factor,0
weather_heavy,Working,2022-06-09_Colorado_Rockies_at_San_Francisco_Giants,Hidden_Factor,0
weather_heavy,Working,2022-08-18_Los_Angeles_Dodgers_at_Milwaukee_Brewers,Hidden_Factor,0
weather_heavy,Working,2022-07-12_San_Diego_Padres_at_Colorado_Rockies,Hidden_Factor,0
weather_heavy,Working,2022-09-13_Chicago_Cubs_at_New_York_Mets,Hidden_Factor,0
weather_heavy,Working,2022-09-24_San_Francisco_Giants_at_Arizona_Diamondbacks,Hidden_Factor,0
weather_heavy,Working,2022-04-30_Philadelphia_Phillies_at_New_York_Mets,Hidden_Factor,0
weather_heavy,Working,2022-04-26_New_York_Mets_at_St._Louis_Cardinals,Hidden_Factor,0
weather_heavy,Working,2022-09-20_Cleveland_Guardians_at_Chicago_White_Sox,Hidden_Factor,0
weather_heavy,Working,2022-07-14_San_Diego_Padres_at_Colorado_Rockies,Hidden_Factor,0
weather_heavy,Working,2022-10-04_Arizona_Diamondbacks_at_Milwaukee_Brewers,Hidden_Factor,0
weather_heavy,Working,2022-07-12_Cincinnati_Reds_at_New_York_Yankees,Hidden_Factor,0
weather_heavy,Working,2022-05-27_Houston_Astros_at_Seattle_Mariners,Hidden_Factor,0
weather_heavy,Working,2022-04-10_Miami_Marlins_at_San_Francisco_Giants,Hidden_Factor,0
weather_heavy,Working,2022-06-26_Chicago_Cubs_at_St._Louis_Cardinals,Hidden_Factor,0
weather_heavy,Working,2022-06-29_Miami_Marlins_at_St._Louis_Cardinals,Hidden_Factor,0
weather_heavy,Working,2022-08-09_San_Francisco_Giants_at_San_Diego_Padres,Hidden_Factor,0
weather_heavy,Working,2022-04-17_Athletics_at_Toronto_Blue_Jays,Hidden_Factor,0
weather_heavy,Working,2022-06-16_Milwaukee_Brewers_at_New_York_Mets,Hidden_Factor,0
weather_heavy,Working,2022-06-22_Kansas_City_Royals_at_Los_Angeles_Angels,Hidden_Factor,0
weather_heavy,Working,2022-09-09_New_York_Mets_at_Miami_Marlins,Hidden_Factor,0
weather_heavy,Working,2022-05-30_Minnesota_Twins_at_Detroit_Tigers,Hidden_Factor,0
weather_heavy,Working,2022-04-13_Milwaukee_Brewers_at_Baltimore_Orioles,Hidden_Factor,0
weather_heavy,Working,2022-05-18_Los_Angeles_Angels_at_Texas_Rangers,Hidden_Factor,0
weather_heavy,Working,2022-04-20_New_York_Yankees_at_Detroit_Tigers,Hidden_Factor,0
weather_heavy,Working,2022-08-16_Chicago_Cubs_at_Washington_Nationals,Hidden_Factor,0
weather_heavy,Working,2022-07-03_Baltimore_Orioles_at_Minnesota_Twins,Hidden_Factor,0
weather_heavy,Working,2022-06-14_San_Diego_Padres_at_Chicago_Cubs,Hidden_Factor,0
weather_heavy,Working,2022-07-29_Los_Angeles_Dodgers_at_Colorado_Rockies,Hidden_Factor,0
weather_heavy,Working,2022-06-11_Baltimore_Orioles_at_Kansas_City_Royals,Hidden_Factor,0
weather_heavy,Working,2022-07-13_New_York_Mets_at_Atlanta_Braves,Hidden_Factor,0
weather_heavy,Working,2022-08-04_Milwaukee_Brewers_at_Pittsburgh_Pirates,Hidden_Factor,0
weather_heavy,Working,2022-08-21_Texas_Rangers_at_Minnesota_Twins,Hidden_Factor,0
weather_heavy,Working,2022-08-26_Los_Angeles_Dodgers_at_Miami_Marlins,Hidden_Factor,0
weather_heavy,Working,2022-04-07_Milwaukee_Brewers_at_Chicago_Cubs,Hidden_Factor,0
weather_heavy,Working,2022-09-08_Cincinnati_Reds_at_Chicago_Cubs,Hidden_Factor,0
weather_heavy,Working,2022-09-01_Seattle_Mariners_at_Detroit_Tigers,Hidden_Factor,0
weather_heavy,Working,2022-09-07_Miami_Marlins_at_Philadelphia_Phillies,Hidden_Factor,0
weather_heavy,Working,2022-06-08_Texas_Rangers_at_Cleveland_Guardians,Hidden_Factor,0
weather_heavy,Working,2022-04-30_Cleveland_Guardians_at_Athletics,Hidden_Factor,0
weather_heavy,Working,2022-08-14_Los_Angeles_Dodgers_at_Kansas_City_Royals,Hidden_Factor,0
weather_heavy,Working,2022-04-25_Los_Angeles_Dodgers_at_Arizona_Diamondbacks,Hidden_Factor,0
weather_heavy,Working,2022-09-10_Los_Angeles_Dodgers_at_San_Diego_Padres,Hidden_Factor,0
weather_heavy,Working,2022-07-04_Chicago_Cubs_at_Milwaukee_Brewers,Hidden_Factor,0
weather_heavy,Working,2022-08-10_New_York_Yankees_at_Seattle_Mariners,Hidden_Factor,0
weather_heavy,Working,2022-09-16_Seattle_Mariners_at_Los_Angeles_Angels,Hidden_Factor,0
weather_heavy,Working,2022-09-02_Washington_Nationals_at_New_York_Mets,Hidden_Factor,0
weather_heavy,Working,2022-06-04_Cleveland_Guardians_at_Baltimore_Orioles,Hidden_Factor,0
weather_heavy,Working,2022-04-18_Los_Angeles_Angels_at_Houston_Astros,Hidden_Factor,0
weather_heavy,Working,2022-09-15_San_Diego_Padres_at_Arizona_Diamondbacks,Hidden_Factor,0
weather_heavy,Working,2022-04-15_Atlanta_Braves_at_San_Diego_Padres,Hidden_Factor,0
weather_heavy,Working,2022-08-19_San_Francisco_Giants_at_Colorado_Rockies,Hidden_Factor,0
weather_heavy,Working,2022-07-16_Philadelphia_Phillies_at_Miami_Marlins,Hidden_Factor,0
weather_heavy,Working,2022-08-15_Kansas_City_Royals_at_Minnesota_Twins,Hidden_Factor,0
weather_heavy,Working,2022-06-04_Minnesota_Twins_at_Toronto_Blue_Jays,Hidden_Factor,0
weather_heavy,Working,2022-08-24_Los_Angeles_Angels_at_Tampa_Bay_Rays,Hidden_Factor,0
weather_heavy,Working,2022-09-06_Cincinnati_Reds_at_Chicago_Cubs,Hidden_Factor,0
weather_heavy,Working,2022-07-04_San_Francisco_Giants_at_Arizona_Diamondbacks,Hidden_Factor,0
weather_heavy,Working,2022-10-05_Colorado_Rockies_at_Los_Angeles_Dodgers,Hidden_Factor,0
weather_heavy,Working,2022-08-27_Tampa_Bay_Rays_at_Boston_Red_Sox,Hidden_Factor,0
weather_heavy,Working,2022-04-23_St._Louis_Cardinals_at_Cincinnati_Reds,Hidden_Factor,0
weather_heavy,Working,2022-05-07_St._Louis_Cardinals_at_San_Francisco_Giants,Hidden_Factor,0
weather_heavy,Working,2022-07-28_Chicago_Cubs_at_San_Francisco_Giants,Hidden_Factor,0
weather_heavy,Working,2022-05-23_Milwaukee_Brewers_at_San_Diego_Padres,Hidden_Factor,0
weather_heavy,Working,2022-07-06_Toronto_Blue_Jays_at_Athletics,Hidden_Factor,0
weather_heavy,Working,2022-07-29_Minnesota_Twins_at_San_Diego_Padres,Hidden_Factor,0
weather_heavy,Working,2022-07-14_Atlanta_Braves_at_Washington_Nationals,Hidden_Factor,0
weather_heavy,Working,2022-05-27_San_Francisco_Giants_at_Cincinnati_Reds,Hidden_Factor,0
weather_heavy,Working,2022-08-04_Los_Angeles_Dodgers_at_San_Francisco_Giants,Hidden_Factor,0
